Contributors,Dependencies,Dependent packages,Dependent repositories,First release,Forks,Latest release,Repository size,Stars,Total releases,Watchers,homepage,name,pkg_link,repo_link
2,1,0,0,"May 28, 2019",719,"May 28, 2019",846 KB,4.81K,1,134,https://github.com/zetbaitsu/Compressor,Karamunting.Android.Zetbaitsu.Compressor,https://www.nuget.org/packages/Karamunting.Android.Zetbaitsu.Compressor/2.1.0,https://github.com/zetbaitsu/Compressor
10,1,1,0,"Dec 31, 2018",501,"May 19, 2019",1.18 MB,4.65K,2,136,https://github.com/andkulikov/Transitions-Everywhere,Karamunting.Android.AndKulikov.TransitionsEverywhere,https://www.nuget.org/packages/Karamunting.Android.AndKulikov.TransitionsEverywhere/1.8.1.1,https://github.com/andkulikov/Transitions-Everywhere
5,0,4,0,"Jan 12, 2019",1.62K,"Jan 12, 2019",1.15 MB,4.51K,1,346,https://github.com/JakeWharton/NineOldAndroids,Karamunting.Android.JakeWharton.NineOldAndroids,https://www.nuget.org/packages/Karamunting.Android.JakeWharton.NineOldAndroids/2.4.0,https://github.com/JakeWharton/NineOldAndroids
28,2,0,0,"Nov 29, 2019",567,"Nov 29, 2019",2.77 MB,4.43K,2,126,https://github.com/Karumi/Dexter,Karamunting.Android.Karumi.Dexter,https://www.nuget.org/packages/Karamunting.Android.Karumi.Dexter/6.0.0,https://github.com/Karumi/Dexter
3,3,0,0,"Jan 20, 2018",577,"Mar 25, 2019",79.2 MB,4.4K,3,99,https://github.com/rubensousa/RecyclerViewSnap,Karamunting.Android.RubenSousa.GravitySnapHelper,https://www.nuget.org/packages/Karamunting.Android.RubenSousa.GravitySnapHelper/2.0.0,https://github.com/rubensousa/RecyclerViewSnap
3,0,0,0,"Sep  5, 2018",531,"Sep 14, 2019",2.09 MB,4.3K,2,96,https://github.com/wasabeef/Blurry,Karamunting.Android.Wasabeef.Blurry,https://www.nuget.org/packages/Karamunting.Android.Wasabeef.Blurry/3.0.0,https://github.com/wasabeef/Blurry
3,1,0,0,"Jan 15, 2019",831,"Jan 15, 2019",11.6 MB,4.17K,1,116,https://github.com/kyleduo/SwitchButton,Karamunting.Android.Kyleduo.SwitchButton,https://www.nuget.org/packages/Karamunting.Android.Kyleduo.SwitchButton/2.0.0,https://github.com/kyleduo/SwitchButton
14,3,0,0,"Sep 25, 2019",768,"Sep 25, 2019",329 KB,3.62K,1,110,https://github.com/timehop/sticky-headers-recyclerview,Karamunting.Android.Timehop.StickyHeadersRecyclerView,https://www.nuget.org/packages/Karamunting.Android.Timehop.StickyHeadersRecyclerView/0.4.3,https://github.com/timehop/sticky-headers-recyclerview
8,0,0,0,"Jan  3, 2019",596,"Jan  3, 2019",4.45 MB,3.54K,1,80,https://github.com/MiguelCatalan/MaterialSearchView,XamarinMaterialSearchView,https://www.nuget.org/packages/XamarinMaterialSearchView/1.4.0,https://github.com/MiguelCatalan/MaterialSearchView
8,2,0,0,"Jun 26, 2019",596,"Jun 26, 2019",4.45 MB,3.54K,1,80,https://github.com/MiguelCatalan/MaterialSearchView,Xamarin-MaterialSearchView,https://www.nuget.org/packages/Xamarin-MaterialSearchView/1.0.0,https://github.com/MiguelCatalan/MaterialSearchView
2,0,0,0,"Jul 24, 2017",744,"Jul 24, 2017",15.5 MB,3.54K,1,105,https://github.com/baoyachi/StepView,StepView,https://www.nuget.org/packages/StepView/1.0.0,https://github.com/baoyachi/StepView
5,2,0,0,"May 23, 2018",1K,"May 23, 2018",3.26 MB,3.48K,1,188,https://github.com/Yalantis/Context-Menu.Android,Karamunting.Android.Yalantis.ContextMenu,https://www.nuget.org/packages/Karamunting.Android.Yalantis.ContextMenu/1.0.8,https://github.com/Yalantis/Context-Menu.Android
